timestamp,airTemperature,cloudCoverage,dewTemperature,precipDepth1HR,seaLvlPressure,windDirection,windSpeed,dow_sin,dow_cos,is_weekend,hour_sin,hour_cos
2016-06-01 18:00:00,25.0,0.0,-3.9,0.0,1012.4,290.0,1.5,0.9749279121818236,-0.22252093395631434,0,-1.0,-1.8369701987210297e-16
2016-06-01 19:00:00,23.3,0.0,0.0,0.0,1012.5,10.0,2.6,0.9749279121818236,-0.22252093395631434,0,-0.9659258262890684,0.2588190451025203
2016-06-01 20:00:00,21.7,0.0,0.0,0.0,1012.6,70.0,2.1,0.9749279121818236,-0.22252093395631434,0,-0.8660254037844386,0.5000000000000001
2016-06-01 21:00:00,17.2,0.0,2.8,0.0,1013.1,170.0,3.1,0.9749279121818236,-0.22252093395631434,0,-0.7071067811865477,0.7071067811865474
2016-06-01 22:00:00,17.2,0.0,0.6,0.0,1013.1,160.0,4.6,0.9749279121818236,-0.22252093395631434,0,-0.5000000000000004,0.8660254037844384
2016-06-01 23:00:00,16.1,0.0,1.1,0.0,1012.9,170.0,4.6,0.9749279121818236,-0.22252093395631434,0,-0.25881904510252157,0.9659258262890681
2016-06-02 00:00:00,15.0,0.0,0.6,0.0,1012.7,170.0,4.6,0.43388373911755823,-0.900968867902419,0,0.0,1.0
2016-06-02 01:00:00,15.0,0.0,0.0,0.0,1012.6,180.0,4.1,0.43388373911755823,-0.900968867902419,0,0.25881904510252074,0.9659258262890683
2016-06-02 02:00:00,14.4,0.0,0.0,0.0,1012.4,170.0,4.6,0.43388373911755823,-0.900968867902419,0,0.49999999999999994,0.8660254037844387
2016-06-02 03:00:00,12.8,0.0,0.0,0.0,1013.2,210.0,3.1,0.43388373911755823,-0.900968867902419,0,0.7071067811865476,0.7071067811865476
2016-06-02 04:00:00,12.8,0.0,0.6,0.0,1013.3,170.0,4.1,0.43388373911755823,-0.900968867902419,0,0.8660254037844386,0.5000000000000001
2016-06-02 05:00:00,12.8,0.0,0.6,0.0,1013.4,170.0,4.1,0.43388373911755823,-0.900968867902419,0,0.9659258262890683,0.25881904510252074
2016-06-02 06:00:00,13.9,0.0,0.6,0.0,1013.6,160.0,4.6,0.43388373911755823,-0.900968867902419,0,1.0,6.123233995736766e-17
2016-06-02 07:00:00,15.6,0.0,1.7,0.0,1014.0,170.0,4.1,0.43388373911755823,-0.900968867902419,0,0.9659258262890683,-0.25881904510252063
2016-06-02 08:00:00,18.3,0.0,1.7,0.0,1014.2,170.0,3.6,0.43388373911755823,-0.900968867902419,0,0.8660254037844387,-0.4999999999999998
2016-06-02 09:00:00,22.8,0.0,2.8,0.0,1015.0,50.0,3.6,0.43388373911755823,-0.900968867902419,0,0.7071067811865476,-0.7071067811865475
2016-06-02 10:00:00,22.2,0.0,4.4,0.0,1014.4,160.0,2.6,0.43388373911755823,-0.900968867902419,0,0.49999999999999994,-0.8660254037844387
2016-06-02 11:00:00,25.0,0.0,3.3,0.0,1014.5,150.0,3.1,0.43388373911755823,-0.900968867902419,0,0.258819045102521,-0.9659258262890682
2016-06-02 12:00:00,27.2,0.0,4.4,0.0,1014.4,270.0,3.6,0.43388373911755823,-0.900968867902419,0,1.2246467991473532e-16,-1.0
2016-06-02 13:00:00,27.2,0.0,0.6,0.0,1014.5,300.0,3.1,0.43388373911755823,-0.900968867902419,0,-0.2588190451025208,-0.9659258262890683
2016-06-02 14:00:00,27.8,0.0,2.2,0.0,1014.1,270.0,4.1,0.43388373911755823,-0.900968867902419,0,-0.4999999999999997,-0.8660254037844388
2016-06-02 15:00:00,28.3,0.0,2.2,0.0,1013.9,300.0,4.1,0.43388373911755823,-0.900968867902419,0,-0.7071067811865471,-0.7071067811865479
2016-06-02 16:00:00,27.8,0.0,1.7,0.0,1013.7,,2.1,0.43388373911755823,-0.900968867902419,0,-0.8660254037844385,-0.5000000000000004
2016-06-02 17:00:00,28.3,0.0,0.0,0.0,1013.6,340.0,3.6,0.43388373911755823,-0.900968867902419,0,-0.9659258262890683,-0.25881904510252063
2016-06-02 18:00:00,27.2,0.0,1.7,0.0,1013.5,320.0,3.1,0.43388373911755823,-0.900968867902419,0,-1.0,-1.8369701987210297e-16
2016-06-02 19:00:00,26.1,0.0,4.4,0.0,1013.5,0.0,0.0,0.43388373911755823,-0.900968867902419,0,-0.9659258262890684,0.2588190451025203
2016-06-02 20:00:00,22.2,0.0,5.0,0.0,1013.8,170.0,2.1,0.43388373911755823,-0.900968867902419,0,-0.8660254037844386,0.5000000000000001
2016-06-02 21:00:00,20.6,0.0,4.4,0.0,1014.1,20.0,1.5,0.43388373911755823,-0.900968867902419,0,-0.7071067811865477,0.7071067811865474
2016-06-02 22:00:00,18.3,0.0,5.0,0.0,1015.0,180.0,3.1,0.43388373911755823,-0.900968867902419,0,-0.5000000000000004,0.8660254037844384
2016-06-02 23:00:00,17.2,0.0,5.0,0.0,1015.3,170.0,4.1,0.43388373911755823,-0.900968867902419,0,-0.25881904510252157,0.9659258262890681
2016-06-03 00:00:00,17.2,0.0,5.0,0.0,1015.4,180.0,2.1,-0.433883739117558,-0.9009688679024191,0,0.0,1.0
2016-06-03 01:00:00,16.1,0.0,6.1,0.0,1016.1,170.0,3.1,-0.433883739117558,-0.9009688679024191,0,0.25881904510252074,0.9659258262890683
2016-06-03 02:00:00,13.9,0.0,5.6,0.0,1016.6,210.0,1.5,-0.433883739117558,-0.9009688679024191,0,0.49999999999999994,0.8660254037844387
2016-06-03 03:00:00,14.4,0.0,5.6,0.0,1017.0,170.0,3.1,-0.433883739117558,-0.9009688679024191,0,0.7071067811865476,0.7071067811865476
2016-06-03 04:00:00,13.9,0.0,5.6,0.0,1017.6,180.0,4.1,-0.433883739117558,-0.9009688679024191,0,0.8660254037844386,0.5000000000000001
2016-06-03 05:00:00,12.8,0.0,5.6,0.0,1018.3,170.0,3.6,-0.433883739117558,-0.9009688679024191,0,0.9659258262890683,0.25881904510252074
2016-06-03 06:00:00,13.9,0.0,5.6,0.0,1019.0,160.0,4.1,-0.433883739117558,-0.9009688679024191,0,1.0,6.123233995736766e-17
2016-06-03 07:00:00,15.0,0.0,6.1,0.0,1019.7,160.0,4.1,-0.433883739117558,-0.9009688679024191,0,0.9659258262890683,-0.25881904510252063
2016-06-03 08:00:00,17.2,0.0,6.7,0.0,1020.5,160.0,3.6,-0.433883739117558,-0.9009688679024191,0,0.8660254037844387,-0.4999999999999998
2016-06-03 09:00:00,21.1,0.0,6.1,0.0,1020.6,190.0,1.5,-0.433883739117558,-0.9009688679024191,0,0.7071067811865476,-0.7071067811865475
2016-06-03 10:00:00,23.9,0.0,2.8,0.0,1020.8,360.0,3.1,-0.433883739117558,-0.9009688679024191,0,0.49999999999999994,-0.8660254037844387
2016-06-03 11:00:00,25.6,0.0,4.4,0.0,1020.7,340.0,3.1,-0.433883739117558,-0.9009688679024191,0,0.258819045102521,-0.9659258262890682
2016-06-03 12:00:00,25.6,0.0,4.4,0.0,1020.7,330.0,4.1,-0.433883739117558,-0.9009688679024191,0,1.2246467991473532e-16,-1.0
2016-06-03 13:00:00,25.6,0.0,4.4,0.0,1020.8,,,-0.433883739117558,-0.9009688679024191,0,-0.2588190451025208,-0.9659258262890683
2016-06-03 14:00:00,27.2,0.0,5.0,0.0,1020.3,270.0,3.6,-0.433883739117558,-0.9009688679024191,0,-0.4999999999999997,-0.8660254037844388
2016-06-03 15:00:00,26.7,0.0,4.4,0.0,1019.7,310.0,3.1,-0.433883739117558,-0.9009688679024191,0,-0.7071067811865471,-0.7071067811865479
2016-06-03 16:00:00,27.8,0.0,5.0,0.0,1019.2,310.0,3.6,-0.433883739117558,-0.9009688679024191,0,-0.8660254037844385,-0.5000000000000004
2016-06-03 17:00:00,27.2,0.0,5.6,0.0,1019.0,320.0,3.6,-0.433883739117558,-0.9009688679024191,0,-0.9659258262890683,-0.25881904510252063
2016-06-03 18:00:00,27.2,0.0,5.0,0.0,1018.4,330.0,3.6,-0.433883739117558,-0.9009688679024191,0,-1.0,-1.8369701987210297e-16
2016-06-03 19:00:00,26.7,0.0,6.1,0.0,1018.3,350.0,1.5,-0.433883739117558,-0.9009688679024191,0,-0.9659258262890684,0.2588190451025203
2016-06-03 20:00:00,23.3,0.0,7.8,0.0,1018.4,0.0,0.0,-0.433883739117558,-0.9009688679024191,0,-0.8660254037844386,0.5000000000000001
2016-06-03 21:00:00,21.1,0.0,8.3,0.0,1018.7,190.0,2.1,-0.433883739117558,-0.9009688679024191,0,-0.7071067811865477,0.7071067811865474
2016-06-03 22:00:00,19.4,0.0,8.9,0.0,1019.0,160.0,3.1,-0.433883739117558,-0.9009688679024191,0,-0.5000000000000004,0.8660254037844384
2016-06-03 23:00:00,17.8,0.0,9.4,0.0,1018.9,190.0,2.6,-0.433883739117558,-0.9009688679024191,0,-0.25881904510252157,0.9659258262890681
2016-06-04 00:00:00,18.3,0.0,8.9,0.0,1018.6,180.0,3.1,-0.9749279121818236,-0.2225209339563146,1,0.0,1.0
2016-06-04 01:00:00,17.8,0.0,8.3,0.0,1018.7,,1.5,-0.9749279121818236,-0.2225209339563146,1,0.25881904510252074,0.9659258262890683
2016-06-04 02:00:00,16.7,0.0,8.3,0.0,1018.5,170.0,3.6,-0.9749279121818236,-0.2225209339563146,1,0.49999999999999994,0.8660254037844387
2016-06-04 03:00:00,16.1,0.0,7.8,0.0,1018.6,150.0,3.1,-0.9749279121818236,-0.2225209339563146,1,0.7071067811865476,0.7071067811865476
2016-06-04 04:00:00,15.6,0.0,7.8,0.0,1018.4,210.0,2.6,-0.9749279121818236,-0.2225209339563146,1,0.8660254037844386,0.5000000000000001
2016-06-04 05:00:00,15.6,0.0,7.8,0.0,1018.8,0.0,0.0,-0.9749279121818236,-0.2225209339563146,1,0.9659258262890683,0.25881904510252074
2016-06-04 06:00:00,15.6,0.0,8.3,0.0,1019.1,200.0,2.1,-0.9749279121818236,-0.2225209339563146,1,1.0,6.123233995736766e-17
2016-06-04 07:00:00,18.9,0.0,8.3,0.0,1019.1,180.0,3.1,-0.9749279121818236,-0.2225209339563146,1,0.9659258262890683,-0.25881904510252063
2016-06-04 08:00:00,21.1,0.0,8.3,0.0,1019.4,0.0,0.0,-0.9749279121818236,-0.2225209339563146,1,0.8660254037844387,-0.4999999999999998
2016-06-04 09:00:00,23.9,0.0,8.9,0.0,1019.4,330.0,2.6,-0.9749279121818236,-0.2225209339563146,1,0.7071067811865476,-0.7071067811865475
2016-06-04 10:00:00,26.1,0.0,9.4,0.0,1019.2,280.0,2.1,-0.9749279121818236,-0.2225209339563146,1,0.49999999999999994,-0.8660254037844387
2016-06-04 11:00:00,27.8,0.0,8.9,0.0,1018.9,20.0,2.6,-0.9749279121818236,-0.2225209339563146,1,0.258819045102521,-0.9659258262890682
2016-06-04 12:00:00,28.3,0.0,8.9,0.0,1018.2,260.0,3.6,-0.9749279121818236,-0.2225209339563146,1,1.2246467991473532e-16,-1.0
2016-06-04 13:00:00,28.9,0.0,8.3,0.0,1017.6,,1.5,-0.9749279121818236,-0.2225209339563146,1,-0.2588190451025208,-0.9659258262890683
2016-06-04 14:00:00,30.0,0.0,8.3,0.0,1017.0,300.0,3.6,-0.9749279121818236,-0.2225209339563146,1,-0.4999999999999997,-0.8660254037844388
2016-06-04 15:00:00,30.0,0.0,6.7,0.0,1016.4,300.0,3.6,-0.9749279121818236,-0.2225209339563146,1,-0.7071067811865471,-0.7071067811865479
2016-06-04 16:00:00,30.6,0.0,7.2,0.0,1015.7,310.0,3.6,-0.9749279121818236,-0.2225209339563146,1,-0.8660254037844385,-0.5000000000000004
2016-06-04 17:00:00,29.4,0.0,7.2,0.0,1015.4,,2.1,-0.9749279121818236,-0.2225209339563146,1,-0.9659258262890683,-0.25881904510252063
2016-06-04 18:00:00,29.4,0.0,6.7,0.0,1014.7,340.0,3.1,-0.9749279121818236,-0.2225209339563146,1,-1.0,-1.8369701987210297e-16
2016-06-04 19:00:00,28.3,0.0,6.7,0.0,1014.2,330.0,3.6,-0.9749279121818236,-0.2225209339563146,1,-0.9659258262890684,0.2588190451025203
2016-06-04 20:00:00,25.0,0.0,7.2,0.0,1014.1,360.0,2.6,-0.9749279121818236,-0.2225209339563146,1,-0.8660254037844386,0.5000000000000001
2016-06-04 21:00:00,23.3,0.0,8.3,0.0,1014.0,170.0,2.6,-0.9749279121818236,-0.2225209339563146,1,-0.7071067811865477,0.7071067811865474
2016-06-04 22:00:00,20.6,0.0,7.8,0.0,1014.1,170.0,3.6,-0.9749279121818236,-0.2225209339563146,1,-0.5000000000000004,0.8660254037844384
2016-06-04 23:00:00,18.9,0.0,8.9,0.0,1013.8,170.0,3.6,-0.9749279121818236,-0.2225209339563146,1,-0.25881904510252157,0.9659258262890681
2016-06-05 00:00:00,18.9,0.0,8.3,0.0,1013.5,160.0,3.6,-0.7818314824680299,0.6234898018587334,1,0.0,1.0
2016-06-05 01:00:00,17.8,0.0,8.3,0.0,1013.1,170.0,3.6,-0.7818314824680299,0.6234898018587334,1,0.25881904510252074,0.9659258262890683
2016-06-05 02:00:00,17.8,0.0,7.8,0.0,1012.6,160.0,4.1,-0.7818314824680299,0.6234898018587334,1,0.49999999999999994,0.8660254037844387
2016-06-05 03:00:00,17.2,0.0,7.8,0.0,1012.2,170.0,4.1,-0.7818314824680299,0.6234898018587334,1,0.7071067811865476,0.7071067811865476
2016-06-05 04:00:00,18.3,0.0,8.3,0.0,1012.2,20.0,3.1,-0.7818314824680299,0.6234898018587334,1,0.8660254037844386,0.5000000000000001
2016-06-05 05:00:00,15.0,0.0,7.8,0.0,1013.0,220.0,2.6,-0.7818314824680299,0.6234898018587334,1,0.9659258262890683,0.25881904510252074
2016-06-05 06:00:00,16.1,0.0,7.8,0.0,1013.1,190.0,2.6,-0.7818314824680299,0.6234898018587334,1,1.0,6.123233995736766e-17
2016-06-05 07:00:00,18.9,0.0,8.3,0.0,1013.2,170.0,3.1,-0.7818314824680299,0.6234898018587334,1,0.9659258262890683,-0.25881904510252063
2016-06-05 08:00:00,23.3,0.0,8.3,0.0,1013.1,40.0,2.1,-0.7818314824680299,0.6234898018587334,1,0.8660254037844387,-0.4999999999999998
2016-06-05 09:00:00,25.0,0.0,8.9,0.0,1012.9,20.0,5.1,-0.7818314824680299,0.6234898018587334,1,0.7071067811865476,-0.7071067811865475
2016-06-05 10:00:00,26.7,0.0,9.4,0.0,1012.8,350.0,3.6,-0.7818314824680299,0.6234898018587334,1,0.49999999999999994,-0.8660254037844387
2016-06-05 11:00:00,28.9,0.0,10.0,0.0,1012.4,340.0,3.1,-0.7818314824680299,0.6234898018587334,1,0.258819045102521,-0.9659258262890682
2016-06-05 12:00:00,30.0,0.0,7.8,0.0,1011.6,320.0,3.1,-0.7818314824680299,0.6234898018587334,1,1.2246467991473532e-16,-1.0
2016-06-05 13:00:00,31.1,0.0,6.7,0.0,1011.0,,2.6,-0.7818314824680299,0.6234898018587334,1,-0.2588190451025208,-0.9659258262890683
2016-06-05 14:00:00,32.2,0.0,5.0,0.0,1010.2,350.0,4.6,-0.7818314824680299,0.6234898018587334,1,-0.4999999999999997,-0.8660254037844388
2016-06-05 15:00:00,32.2,0.0,2.8,0.0,1009.4,,,-0.7818314824680299,0.6234898018587334,1,-0.7071067811865471,-0.7071067811865479
2016-06-05 16:00:00,33.3,0.0,1.7,0.0,1008.4,340.0,3.6,-0.7818314824680299,0.6234898018587334,1,-0.8660254037844385,-0.5000000000000004
2016-06-05 17:00:00,32.8,0.0,2.8,0.0,1008.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,1,-0.9659258262890683,-0.25881904510252063
2016-06-05 18:00:00,32.2,0.0,2.8,0.0,1007.0,340.0,3.6,-0.7818314824680299,0.6234898018587334,1,-1.0,-1.8369701987210297e-16
2016-06-05 19:00:00,31.1,0.0,6.7,0.0,1006.4,350.0,4.1,-0.7818314824680299,0.6234898018587334,1,-0.9659258262890684,0.2588190451025203
2016-06-05 20:00:00,27.2,0.0,6.7,0.0,1006.0,340.0,3.1,-0.7818314824680299,0.6234898018587334,1,-0.8660254037844386,0.5000000000000001
2016-06-05 21:00:00,25.0,0.0,7.2,0.0,1006.1,100.0,1.5,-0.7818314824680299,0.6234898018587334,1,-0.7071067811865477,0.7071067811865474
2016-06-05 22:00:00,22.2,0.0,7.8,0.0,1006.1,0.0,0.0,-0.7818314824680299,0.6234898018587334,1,-0.5000000000000004,0.8660254037844384
2016-06-05 23:00:00,23.9,0.0,7.2,0.0,1005.5,0.0,0.0,-0.7818314824680299,0.6234898018587334,1,-0.25881904510252157,0.9659258262890681
2016-06-06 00:00:00,22.2,0.0,10.0,0.0,1006.2,340.0,4.1,0.0,1.0,0,0.0,1.0
2016-06-06 01:00:00,21.1,0.0,9.4,0.0,1005.3,0.0,0.0,0.0,1.0,0,0.25881904510252074,0.9659258262890683
2016-06-06 02:00:00,20.0,0.0,7.8,0.0,1004.6,200.0,3.1,0.0,1.0,0,0.49999999999999994,0.8660254037844387
2016-06-06 03:00:00,21.1,0.0,7.2,0.0,1004.4,210.0,3.6,0.0,1.0,0,0.7071067811865476,0.7071067811865476
2016-06-06 04:00:00,23.3,0.0,6.1,0.0,1004.7,160.0,7.7,0.0,1.0,0,0.8660254037844386,0.5000000000000001
2016-06-06 05:00:00,23.9,0.0,5.6,0.0,1003.7,60.0,5.1,0.0,1.0,0,0.9659258262890683,0.25881904510252074
2016-06-06 06:00:00,23.9,0.0,5.0,0.0,1004.0,360.0,7.2,0.0,1.0,0,1.0,6.123233995736766e-17
2016-06-06 07:00:00,24.4,0.0,8.9,0.0,1004.9,270.0,2.1,0.0,1.0,0,0.9659258262890683,-0.25881904510252063
2016-06-06 08:00:00,26.7,0.0,6.7,0.0,1005.6,290.0,1.5,0.0,1.0,0,0.8660254037844387,-0.4999999999999998
2016-06-06 09:00:00,27.8,0.0,5.0,0.0,1005.7,60.0,3.6,0.0,1.0,0,0.7071067811865476,-0.7071067811865475
2016-06-06 10:00:00,31.7,0.0,4.4,0.0,1005.4,,3.1,0.0,1.0,0,0.49999999999999994,-0.8660254037844387
2016-06-06 11:00:00,32.8,0.0,3.9,0.0,1004.7,90.0,4.1,0.0,1.0,0,0.258819045102521,-0.9659258262890682
2016-06-06 12:00:00,32.8,0.0,4.4,0.0,1004.8,120.0,5.7,0.0,1.0,0,1.2246467991473532e-16,-1.0
2016-06-06 13:00:00,33.3,0.0,6.1,0.0,1004.5,60.0,3.6,0.0,1.0,0,-0.2588190451025208,-0.9659258262890683
2016-06-06 14:00:00,34.4,0.0,3.9,0.0,1003.7,80.0,6.7,0.0,1.0,0,-0.4999999999999997,-0.8660254037844388
2016-06-06 15:00:00,34.4,0.0,6.7,0.0,1002.7,60.0,5.7,0.0,1.0,0,-0.7071067811865471,-0.7071067811865479
2016-06-06 16:00:00,34.4,0.0,6.1,0.0,1001.5,90.0,12.4,0.0,1.0,0,-0.8660254037844385,-0.5000000000000004
2016-06-06 17:00:00,28.9,0.0,2.2,-1.0,1002.0,90.0,10.3,0.0,1.0,0,-0.9659258262890683,-0.25881904510252063
2016-06-06 18:00:00,28.9,0.0,1.7,-1.0,1002.2,50.0,4.6,0.0,1.0,0,-1.0,-1.8369701987210297e-16
2016-06-06 19:00:00,29.4,0.0,0.6,0.0,1001.9,130.0,7.7,0.0,1.0,0,-0.9659258262890684,0.2588190451025203
2016-06-06 20:00:00,27.8,0.0,1.7,0.0,1002.7,90.0,4.6,0.0,1.0,0,-0.8660254037844386,0.5000000000000001
2016-06-06 21:00:00,27.2,0.0,1.1,0.0,1003.2,0.0,0.0,0.0,1.0,0,-0.7071067811865477,0.7071067811865474
2016-06-06 22:00:00,26.1,0.0,2.2,0.0,1003.1,0.0,0.0,0.0,1.0,0,-0.5000000000000004,0.8660254037844384
2016-06-06 23:00:00,24.4,0.0,3.3,0.0,1003.1,,1.5,0.0,1.0,0,-0.25881904510252157,0.9659258262890681
2016-06-07 00:00:00,23.9,0.0,4.4,0.0,1004.9,10.0,4.6,0.7818314824680298,0.6234898018587336,0,0.0,1.0
2016-06-07 01:00:00,23.3,0.0,4.4,0.0,1004.6,0.0,0.0,0.7818314824680298,0.6234898018587336,0,0.25881904510252074,0.9659258262890683
2016-06-07 02:00:00,21.1,0.0,5.6,0.0,1005.2,120.0,4.1,0.7818314824680298,0.6234898018587336,0,0.49999999999999994,0.8660254037844387
2016-06-07 03:00:00,19.4,0.0,6.1,0.0,1005.3,210.0,3.1,0.7818314824680298,0.6234898018587336,0,0.7071067811865476,0.7071067811865476
2016-06-07 04:00:00,19.4,0.0,8.3,0.0,1006.1,30.0,2.6,0.7818314824680298,0.6234898018587336,0,0.8660254037844386,0.5000000000000001
2016-06-07 05:00:00,19.4,0.0,6.7,0.0,1006.7,130.0,3.1,0.7818314824680298,0.6234898018587336,0,0.9659258262890683,0.25881904510252074
2016-06-07 06:00:00,18.3,0.0,7.2,0.0,1006.7,160.0,4.6,0.7818314824680298,0.6234898018587336,0,1.0,6.123233995736766e-17
2016-06-07 07:00:00,19.4,0.0,7.2,0.0,1006.4,170.0,2.6,0.7818314824680298,0.6234898018587336,0,0.9659258262890683,-0.25881904510252063
2016-06-07 08:00:00,21.7,0.0,7.8,0.0,1007.1,0.0,0.0,0.7818314824680298,0.6234898018587336,0,0.8660254037844387,-0.4999999999999998
2016-06-07 09:00:00,23.9,0.0,8.3,0.0,1007.5,0.0,0.0,0.7818314824680298,0.6234898018587336,0,0.7071067811865476,-0.7071067811865475
2016-06-07 10:00:00,25.6,0.0,8.9,0.0,1007.3,140.0,3.1,0.7818314824680298,0.6234898018587336,0,0.49999999999999994,-0.8660254037844387
2016-06-07 11:00:00,27.2,0.0,8.9,0.0,1007.5,160.0,3.6,0.7818314824680298,0.6234898018587336,0,0.258819045102521,-0.9659258262890682
2016-06-07 12:00:00,27.8,0.0,8.3,0.0,1007.6,180.0,2.1,0.7818314824680298,0.6234898018587336,0,1.2246467991473532e-16,-1.0
2016-06-07 13:00:00,30.0,0.0,7.2,0.0,1007.1,,2.6,0.7818314824680298,0.6234898018587336,0,-0.2588190451025208,-0.9659258262890683
2016-06-07 14:00:00,30.0,0.0,3.9,0.0,1006.8,0.0,0.0,0.7818314824680298,0.6234898018587336,0,-0.4999999999999997,-0.8660254037844388
2016-06-07 15:00:00,30.0,2.0,5.0,0.0,1006.5,280.0,4.1,0.7818314824680298,0.6234898018587336,0,-0.7071067811865471,-0.7071067811865479
2016-06-07 16:00:00,28.9,0.0,3.9,0.0,1006.5,250.0,5.1,0.7818314824680298,0.6234898018587336,0,-0.8660254037844385,-0.5000000000000004
2016-06-07 17:00:00,27.8,0.0,4.4,0.0,1006.7,210.0,1.5,0.7818314824680298,0.6234898018587336,0,-0.9659258262890683,-0.25881904510252063
2016-06-07 18:00:00,28.9,0.0,5.0,0.0,1006.5,310.0,3.6,0.7818314824680298,0.6234898018587336,0,-1.0,-1.8369701987210297e-16
2016-06-07 19:00:00,27.8,0.0,5.6,0.0,1007.2,270.0,2.1,0.7818314824680298,0.6234898018587336,0,-0.9659258262890684,0.2588190451025203
2016-06-07 20:00:00,26.1,0.0,6.1,0.0,1007.4,0.0,0.0,0.7818314824680298,0.6234898018587336,0,-0.8660254037844386,0.5000000000000001
2016-06-07 21:00:00,22.2,0.0,8.9,0.0,1008.0,170.0,3.6,0.7818314824680298,0.6234898018587336,0,-0.7071067811865477,0.7071067811865474
2016-06-07 22:00:00,20.6,0.0,8.9,0.0,1008.3,170.0,2.6,0.7818314824680298,0.6234898018587336,0,-0.5000000000000004,0.8660254037844384
2016-06-07 23:00:00,20.0,0.0,8.3,0.0,1008.0,170.0,3.6,0.7818314824680298,0.6234898018587336,0,-0.25881904510252157,0.9659258262890681
2016-06-08 00:00:00,20.0,0.0,8.3,0.0,1008.2,170.0,4.1,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
2016-06-08 01:00:00,19.4,0.0,8.3,0.0,1007.8,160.0,5.1,0.9749279121818236,-0.22252093395631434,0,0.25881904510252074,0.9659258262890683
2016-06-08 02:00:00,18.9,0.0,8.3,0.0,1008.1,160.0,4.1,0.9749279121818236,-0.22252093395631434,0,0.49999999999999994,0.8660254037844387
2016-06-08 03:00:00,17.8,0.0,8.3,0.0,1008.4,160.0,4.1,0.9749279121818236,-0.22252093395631434,0,0.7071067811865476,0.7071067811865476
2016-06-08 04:00:00,17.2,0.0,8.3,0.0,1009.0,160.0,3.6,0.9749279121818236,-0.22252093395631434,0,0.8660254037844386,0.5000000000000001
2016-06-08 05:00:00,16.7,0.0,8.3,0.0,1009.3,170.0,4.1,0.9749279121818236,-0.22252093395631434,0,0.9659258262890683,0.25881904510252074
